timestamp,sensor_id,temp_C,hum_%,TVOC_ppb,eCO2_ppm,PM1_0,PM2_5,PM10
2026-03-19 17:18:27,Sensor1,22.90,21.60,0,400,4,5,6
2026-03-19 17:18:28,Sensor1,22.90,21.60,0,400,4,5,6
2026-03-19 17:18:29,Sensor1,23.00,21.60,0,400,5,6,7
2026-03-19 17:18:30,Sensor1,23.00,21.60,0,400,5,6,7
2026-03-19 17:18:31,Sensor1,23.00,21.60,0,400,5,6,7
2026-03-19 17:18:32,Sensor1,23.00,21.60,0,400,4,5,6
2026-03-19 17:18:33,Sensor1,22.90,21.50,0,400,4,5,6
2026-03-19 17:18:34,Sensor1,22.90,21.50,0,400,4,5,6
2026-03-19 17:18:35,Sensor1,23.00,21.50,0,400,5,6,7
2026-03-19 17:18:36,Sensor1,23.00,21.50,0,400,5,6,7
2026-03-19 17:18:37,Sensor1,23.00,21.50,0,400,5,7,7
2026-03-19 17:18:38,Sensor1,23.00,21.50,0,400,5,7,7
2026-03-19 17:18:39,Sensor1,22.90,21.50,0,400,5,7,7
2026-03-19 17:18:40,Sensor1,22.90,21.50,0,400,5,7,7
2026-03-19 17:18:41,Sensor1,22.90,21.40,0,400,5,8,8
2026-03-19 17:18:42,Sensor1,22.90,21.40,0,400,5,8,8
2026-03-19 17:18:43,Sensor1,22.90,21.40,0,400,5,7,7
2026-03-19 17:18:44,Sensor1,22.90,21.40,0,400,5,7,7
2026-03-19 17:18:45,Sensor1,22.90,21.40,0,400,5,8,8
2026-03-19 17:18:48,Sensor1,22.90,21.40,0,400,5,8,8
2026-03-19 17:18:48,Sensor1,23.00,21.50,0,400,4,6,6
2026-03-19 17:18:48,Sensor1,23.00,21.50,0,400,4,6,6
2026-03-19 17:18:49,Sensor1,22.90,21.50,0,400,3,6,6
2026-03-19 17:18:50,Sensor1,22.90,21.50,0,400,4,7,7
2026-03-19 17:18:51,Sensor1,22.90,21.50,0,400,4,6,6
2026-03-19 17:18:52,Sensor1,22.90,21.50,0,400,4,6,6
2026-03-19 17:18:53,Sensor1,22.90,21.50,0,400,4,7,7
2026-03-19 17:18:54,Sensor1,22.90,21.50,0,401,4,7,7
2026-03-19 17:18:55,Sensor1,22.90,21.60,0,405,4,7,7
2026-03-19 17:18:56,Sensor1,22.90,21.60,0,400,4,7,7
2026-03-19 17:18:57,Sensor1,22.90,21.60,0,400,4,7,7
2026-03-19 17:18:58,Sensor1,22.90,21.60,0,400,4,7,7
2026-03-19 17:18:59,Sensor1,22.90,21.60,0,400,4,6,6
2026-03-19 17:19:00,Sensor1,22.90,21.60,0,400,4,6,6
2026-03-19 17:19:01,Sensor1,22.90,21.60,0,400,3,6,6
2026-03-19 17:19:02,Sensor1,22.90,21.60,0,400,3,6,6
2026-03-19 17:19:03,Sensor1,22.90,21.60,0,400,3,6,6
2026-03-19 17:19:05,Sensor1,22.90,21.60,0,400,4,7,7
2026-03-19 17:19:06,Sensor1,22.90,21.60,0,400,4,7,7
2026-03-19 17:19:07,Sensor1,22.90,21.60,0,400,4,7,7
2026-03-19 17:19:08,Sensor1,22.90,21.60,0,400,4,7,7
2026-03-19 17:19:09,Sensor1,22.90,21.60,0,400,4,7,7
2026-03-19 17:19:09,Sensor1,22.90,21.60,0,400,4,7,7
2026-03-19 17:19:10,Sensor1,22.90,21.60,0,400,4,7,7
2026-03-19 17:19:11,Sensor1,22.90,21.50,0,400,5,7,7
2026-03-19 17:19:12,Sensor1,22.90,21.50,0,400,5,7,7
2026-03-19 17:19:13,Sensor1,22.90,21.50,0,400,5,7,7
2026-03-19 17:19:14,Sensor1,22.90,21.50,0,400,5,7,7
2026-03-19 17:19:15,Sensor1,22.90,21.50,0,400,4,6,6
2026-03-19 17:19:16,Sensor1,22.90,21.50,0,400,4,6,6
2026-03-19 17:19:17,Sensor1,22.90,21.50,0,400,4,6,6
2026-03-19 17:19:19,Sensor1,22.90,21.50,0,400,4,5,5
2026-03-19 17:19:20,Sensor1,22.90,21.50,0,400,5,6,6
2026-03-19 17:19:20,Sensor1,22.90,21.50,0,400,5,6,6
2026-03-19 17:19:21,Sensor1,22.90,21.50,0,400,5,6,6
2026-03-19 17:19:22,Sensor1,22.90,21.50,0,400,5,6,6
2026-03-19 17:19:23,Sensor1,22.90,21.50,0,400,5,6,6
2026-03-19 17:19:24,Sensor1,22.90,21.50,0,400,5,6,6
2026-03-19 17:19:25,Sensor1,22.90,21.50,0,400,4,5,5
2026-03-19 17:19:26,Sensor1,22.90,21.50,0,400,4,5,5
2026-03-19 17:19:27,Sensor1,22.90,21.50,0,400,5,6,6
2026-03-19 17:19:28,Sensor1,22.90,21.50,0,400,5,6,6
2026-03-19 17:19:29,Sensor1,22.90,21.50,0,400,5,6,6
2026-03-19 17:19:30,Sensor1,22.90,21.50,0,400,5,6,6
2026-03-19 17:19:31,Sensor1,22.90,21.50,0,400,5,6,6
2026-03-19 17:19:32,Sensor1,22.90,21.50,0,400,5,6,6
2026-03-19 17:19:34,Sensor1,22.90,21.50,0,400,5,7,7
2026-03-19 17:19:35,Sensor1,22.90,21.50,0,400,5,7,7
2026-03-19 17:19:35,Sensor1,22.90,21.50,0,400,6,8,8
2026-03-19 17:19:36,Sensor1,22.90,21.50,0,400,6,8,8
2026-03-19 17:19:37,Sensor1,22.90,21.50,0,400,5,7,7
2026-03-19 17:19:38,Sensor1,22.90,21.50,0,400,5,7,7
2026-03-19 17:19:39,Sensor1,22.90,21.50,0,400,5,8,8
2026-03-19 17:19:40,Sensor1,22.90,21.50,0,400,5,8,8
2026-03-19 17:19:41,Sensor1,22.90,21.50,0,400,6,8,9
2026-03-19 17:19:42,Sensor1,22.90,21.50,0,400,6,8,9
2026-03-19 17:19:43,Sensor1,22.90,21.50,0,400,5,7,9
2026-03-19 17:19:44,Sensor1,22.90,21.50,0,400,5,7,9
2026-03-19 17:19:45,Sensor1,22.90,21.50,0,400,5,6,8
2026-03-19 17:19:46,Sensor1,22.90,21.50,0,400,5,6,8
2026-03-19 17:19:47,Sensor1,22.90,21.50,0,400,5,6,8
2026-03-19 17:19:49,Sensor1,22.90,21.50,0,400,4,5,7
2026-03-19 17:19:50,Sensor1,22.90,21.50,0,400,4,5,7
2026-03-19 17:19:50,Sensor1,22.90,21.50,0,400,4,5,7
2026-03-19 17:19:51,Sensor1,22.90,21.40,0,400,5,6,8
2026-03-19 17:19:52,Sensor1,22.90,21.40,0,400,5,6,8
2026-03-19 17:19:53,Sensor1,22.90,21.40,0,400,4,5,7
2026-03-19 17:19:54,Sensor1,22.90,21.40,0,400,4,5,7
2026-03-19 17:19:55,Sensor1,22.90,21.50,0,400,5,6,8
2026-03-19 17:19:56,Sensor1,22.90,21.50,0,400,5,6,8
2026-03-19 17:19:57,Sensor1,22.90,21.40,0,400,4,6,8
2026-03-19 17:19:58,Sensor1,22.90,21.40,0,400,4,6,8
2026-03-19 17:19:59,Sensor1,22.90,21.40,0,400,4,6,6
2026-03-19 17:20:00,Sensor1,22.90,21.40,0,400,4,6,6
2026-03-19 17:20:01,Sensor1,22.90,21.40,0,400,4,6,6
2026-03-19 17:20:03,Sensor1,22.90,21.40,0,400,4,6,6
2026-03-19 17:20:04,Sensor1,22.90,21.40,0,400,4,6,6
2026-03-19 17:20:04,Sensor1,22.90,21.40,0,400,4,6,6
2026-03-19 17:20:05,Sensor1,22.90,21.40,0,400,5,7,7
2026-03-19 17:20:06,Sensor1,22.90,21.40,0,400,5,7,7
2026-03-19 17:20:07,Sensor1,22.90,21.40,0,400,5,7,7
2026-03-19 17:20:08,Sensor1,22.90,21.40,0,400,5,7,7
2026-03-19 17:20:09,Sensor1,22.90,21.40,0,400,4,7,7
2026-03-19 17:20:10,Sensor1,22.90,21.40,0,400,4,7,7
2026-03-19 17:20:11,Sensor1,22.90,21.40,0,400,5,8,8
2026-03-19 17:20:12,Sensor1,22.90,21.40,0,400,5,8,8
2026-03-19 17:20:13,Sensor1,22.90,21.40,0,400,4,7,7
2026-03-19 17:20:14,Sensor1,22.90,21.40,0,400,4,7,7
2026-03-19 17:20:15,Sensor1,22.90,21.40,0,400,4,7,7
2026-03-19 17:20:16,Sensor1,22.90,21.40,0,400,4,7,7
2026-03-19 17:20:18,Sensor1,22.90,21.40,0,400,4,7,7
2026-03-19 17:20:18,Sensor1,22.90,21.40,0,400,3,6,6
2026-03-19 17:20:19,Sensor1,22.90,21.40,0,400,3,6,7
2026-03-19 17:20:20,Sensor1,22.90,21.40,0,400,3,6,7
2026-03-19 17:20:21,Sensor1,22.90,21.40,0,400,4,7,8
2026-03-19 17:20:22,Sensor1,22.90,21.40,0,400,4,7,8
2026-03-19 17:20:23,Sensor1,22.90,21.40,0,400,4,7,8
2026-03-19 17:20:24,Sensor1,22.90,21.40,0,400,4,7,8
2026-03-19 17:20:25,Sensor1,22.90,21.40,0,400,4,7,7
2026-03-19 17:20:26,Sensor1,22.90,21.40,0,400,4,7,7
2026-03-19 17:20:27,Sensor1,22.90,21.40,0,400,4,5,6
2026-03-19 17:20:28,Sensor1,22.90,21.40,0,400,4,5,6
2026-03-19 17:20:29,Sensor1,22.90,21.50,0,400,4,5,6
2026-03-19 17:20:30,Sensor1,22.90,21.50,0,404,4,5,6
2026-03-19 17:20:31,Sensor1,22.90,21.50,0,400,4,6,6
2026-03-19 17:20:33,Sensor1,22.90,21.50,0,400,4,5,6
2026-03-19 17:20:33,Sensor1,22.90,21.50,0,401,2,3,4
2026-03-19 17:20:34,Sensor1,22.90,21.50,0,400,2,3,4
2026-03-19 17:20:35,Sensor1,22.90,21.50,0,401,3,4,6
2026-03-19 17:20:36,Sensor1,22.90,21.50,0,401,4,5,7
2026-03-19 17:20:37,Sensor1,22.90,21.50,0,400,4,5,6
2026-03-19 17:20:38,Sensor1,22.90,21.50,0,400,4,5,6
2026-03-19 17:20:39,Sensor1,22.90,21.50,0,400,4,5,6
2026-03-19 17:20:40,Sensor1,22.90,21.50,0,402,4,5,6
2026-03-19 17:20:41,Sensor1,22.90,21.50,0,400,4,5,7
2026-03-19 17:20:42,Sensor1,22.90,21.50,0,400,4,5,7
2026-03-19 17:20:43,Sensor1,22.90,21.50,0,400,4,5,7
2026-03-19 17:20:44,Sensor1,22.90,21.50,0,400,4,5,7
2026-03-19 17:20:45,Sensor1,22.90,21.50,0,400,4,6,7
2026-03-19 17:20:47,Sensor1,22.90,21.50,0,400,4,6,7
2026-03-19 17:20:48,Sensor1,22.90,21.50,0,400,3,5,6
2026-03-19 17:20:48,Sensor1,22.90,21.50,0,400,3,5,6
2026-03-19 17:20:49,Sensor1,22.90,21.50,0,400,3,6,7
2026-03-19 17:20:50,Sensor1,22.90,21.50,0,400,3,6,7
2026-03-19 17:20:51,Sensor1,22.90,21.50,0,400,4,6,8
2026-03-19 17:20:52,Sensor1,22.90,21.50,0,400,4,6,8
2026-03-19 17:20:53,Sensor1,22.90,21.50,0,400,4,7,7
2026-03-19 17:20:54,Sensor1,22.90,21.50,0,400,4,7,7
2026-03-19 17:20:55,Sensor1,22.90,21.50,0,400,4,7,7
2026-03-19 17:20:56,Sensor1,22.90,21.50,0,400,4,7,7
2026-03-19 17:20:57,Sensor1,22.90,21.60,0,400,4,7,7
2026-03-19 17:20:58,Sensor1,22.90,21.60,0,402,4,7,7
2026-03-19 17:20:59,Sensor1,22.90,21.50,0,400,4,7,7
2026-03-19 17:21:00,Sensor1,22.90,21.50,0,400,4,7,7
2026-03-19 17:21:02,Sensor1,22.90,21.60,0,400,4,6,6
2026-03-19 17:21:02,Sensor1,22.90,21.60,0,402,4,6,6
2026-03-19 17:21:03,Sensor1,22.90,21.60,0,400,4,6,6
2026-03-19 17:21:04,Sensor1,22.90,21.60,0,400,4,6,6
2026-03-19 17:21:05,Sensor1,22.90,21.60,0,400,4,6,6
2026-03-19 17:21:06,Sensor1,22.90,21.60,0,400,4,6,6
2026-03-19 17:21:07,Sensor1,22.80,21.60,0,400,4,5,5
2026-03-19 17:21:08,Sensor1,22.80,21.60,0,400,4,5,5
2026-03-19 17:21:09,Sensor1,22.90,21.60,0,400,4,6,6
2026-03-19 17:21:10,Sensor1,22.90,21.60,0,400,4,6,6
2026-03-19 17:21:11,Sensor1,22.80,21.60,0,400,4,5,5
2026-03-19 17:21:12,Sensor1,22.80,21.60,0,400,4,5,5
2026-03-19 17:21:13,Sensor1,22.90,21.60,0,400,4,5,6
2026-03-19 17:21:14,Sensor1,22.90,21.60,0,405,4,5,6
2026-03-19 17:21:15,Sensor1,22.90,21.60,0,400,3,5,6
2026-03-19 17:21:17,Sensor1,22.90,21.60,0,408,3,4,6
2026-03-19 17:21:17,Sensor1,22.90,21.60,0,414,3,4,6
2026-03-19 17:21:18,Sensor1,22.90,21.60,0,403,3,4,6
2026-03-19 17:21:19,Sensor1,22.90,21.60,0,400,4,5,6
2026-03-19 17:21:20,Sensor1,22.90,21.60,0,406,4,5,6
2026-03-19 17:21:21,Sensor1,22.80,21.60,0,400,4,5,7
2026-03-19 17:21:22,Sensor1,22.80,21.60,0,400,4,5,7
2026-03-19 17:21:23,Sensor1,22.90,21.60,0,400,4,6,8
2026-03-19 17:21:24,Sensor1,22.90,21.60,0,400,4,6,8
2026-03-19 17:21:25,Sensor1,22.80,21.60,0,401,4,6,7
2026-03-19 17:21:26,Sensor1,22.80,21.60,0,404,4,6,7
2026-03-19 17:21:27,Sensor1,22.90,21.60,0,401,3,5,7
2026-03-19 17:21:28,Sensor1,22.90,21.60,0,400,3,5,7
2026-03-19 17:21:29,Sensor1,22.90,21.60,0,400,3,6,8
2026-03-19 17:21:31,Sensor1,22.90,21.60,0,400,4,8,9
2026-03-19 17:21:32,Sensor1,22.90,21.60,0,400,4,8,9
2026-03-19 17:21:32,Sensor1,22.90,21.60,0,400,4,8,9
2026-03-19 17:21:33,Sensor1,22.80,21.50,0,400,5,8,9
2026-03-19 17:21:34,Sensor1,22.80,21.50,0,400,5,8,9
2026-03-19 17:21:35,Sensor1,22.90,21.60,0,400,5,9,9
2026-03-19 17:21:36,Sensor1,22.90,21.60,0,400,5,9,9
2026-03-19 17:21:37,Sensor1,22.80,21.60,0,400,5,9,10
2026-03-19 17:21:38,Sensor1,22.80,21.60,0,400,5,9,10
2026-03-19 17:21:39,Sensor1,22.90,21.60,0,400,5,9,10
2026-03-19 17:21:40,Sensor1,22.90,21.60,0,400,5,9,10
2026-03-19 17:21:41,Sensor1,22.90,21.50,0,400,5,9,9
2026-03-19 17:21:42,Sensor1,22.90,21.50,0,400,5,9,9
2026-03-19 17:21:43,Sensor1,22.90,21.60,0,400,5,9,10
2026-03-19 17:21:44,Sensor1,22.90,21.60,0,400,5,9,10
2026-03-19 17:21:46,Sensor1,22.90,21.60,0,400,4,7,8
2026-03-19 17:21:46,Sensor1,22.90,21.60,0,400,4,7,8
2026-03-19 17:21:47,Sensor1,22.90,21.60,0,400,5,8,8
2026-03-19 17:21:48,Sensor1,22.90,21.60,0,403,5,8,8
2026-03-19 17:21:49,Sensor1,22.90,21.50,0,400,5,7,7
2026-03-19 17:21:50,Sensor1,22.90,21.50,0,400,5,7,7
2026-03-19 17:21:51,Sensor1,22.90,21.50,0,400,5,7,7
2026-03-19 17:21:52,Sensor1,22.90,21.50,0,403,5,7,7
2026-03-19 17:21:53,Sensor1,22.90,21.50,0,400,5,7,7
2026-03-19 17:21:54,Sensor1,22.90,21.50,0,400,5,7,7
2026-03-19 17:21:55,Sensor1,22.90,21.50,0,407,4,6,6
2026-03-19 17:21:56,Sensor1,22.90,21.50,0,400,4,6,6
2026-03-19 17:21:57,Sensor1,22.90,21.50,0,400,3,6,6
2026-03-19 17:21:59,Sensor1,22.90,21.50,0,400,3,5,5
2026-03-19 17:22:00,Sensor1,22.90,21.50,0,400,3,6,6
2026-03-19 17:22:01,Sensor1,22.90,21.50,0,400,3,6,6
2026-03-19 17:22:01,Sensor1,22.90,21.50,0,400,4,6,6
2026-03-19 17:22:02,Sensor1,22.90,21.50,0,400,4,6,6
2026-03-19 17:22:03,Sensor1,22.90,21.50,0,400,4,5,5
2026-03-19 17:22:04,Sensor1,22.90,21.50,0,400,4,5,5
2026-03-19 17:22:05,Sensor1,22.90,21.50,0,400,3,5,5
2026-03-19 17:22:06,Sensor1,22.90,21.50,0,400,2,4,4
2026-03-19 17:22:07,Sensor1,22.90,21.50,0,400,3,4,4
2026-03-19 17:22:08,Sensor1,22.90,21.50,0,400,3,4,4
2026-03-19 17:22:09,Sensor1,22.90,21.50,0,400,4,5,5
2026-03-19 17:22:10,Sensor1,22.90,21.50,0,400,4,5,5
2026-03-19 17:22:11,Sensor1,22.90,21.50,0,400,3,5,7
2026-03-19 17:22:13,Sensor1,22.90,21.50,0,400,3,5,6
2026-03-19 17:22:14,Sensor1,22.90,21.50,0,400,3,4,5
2026-03-19 17:22:15,Sensor1,22.90,21.50,0,400,3,4,5
2026-03-19 17:22:16,Sensor1,22.90,21.50,0,400,3,4,6
2026-03-19 17:22:16,Sensor1,22.90,21.50,0,400,3,4,6
2026-03-19 17:22:17,Sensor1,22.90,21.50,0,400,2,3,5
2026-03-19 17:22:18,Sensor1,22.90,21.50,0,400,2,3,5
2026-03-19 17:22:19,Sensor1,22.90,21.50,0,400,2,3,5
2026-03-19 17:22:20,Sensor1,22.90,21.50,0,400,2,3,5
2026-03-19 17:22:21,Sensor1,22.90,21.50,0,400,2,3,5
2026-03-19 17:22:22,Sensor1,22.90,21.50,0,400,2,3,5
2026-03-19 17:22:23,Sensor1,22.90,21.50,0,400,2,3,5
2026-03-19 17:22:24,Sensor1,22.90,21.50,0,400,3,4,6
2026-03-19 17:22:25,Sensor1,22.90,21.50,0,400,3,5,6
2026-03-19 17:22:26,Sensor1,22.90,21.50,0,400,3,5,6
2026-03-19 17:22:28,Sensor1,22.90,21.50,0,400,4,5,5
